gene,log2FC,pVal,adj.p,-Log10(adj.P),expression
GTF2F1,0.90579216479986,3.07609976247907e-07,1.29097359509664e-06,5.88908264047649,NS.
MED18,0.905067131049133,0.125281224212828,0.168060178822086,0.774535178687564,NS.
ISY1,0.903948846308444,2.60551180801152e-05,8.07940605154909e-05,4.09262056472244,NS.
SMPD2,0.903791731665155,0.0250365165415947,0.040189185539119,1.39589079498862,NS.
NUP205,0.90284682780675,0.0153182837472957,0.0260074841850919,1.58490165693048,NS.
PHF5A,0.902709339713453,1.39271752871176e-09,8.01867668046165e-09,8.09589729727604,NS.
GEMIN2,0.901522117220623,0.0563309867749795,0.0825029869374262,1.08353032797178,NS.
DGKH,0.901520863208081,0.0816897290136611,0.11512578128021,0.938827409524452,NS.
FDPS,0.901317377546823,1.02922453689494e-05,3.46948271308134e-05,4.45973527206823,NS.
FAHD1,0.900639496031694,0.0478654015702109,0.0715584329626186,1.14533917848951,NS.
MTM1,0.900639411415063,0.0342612906886377,0.052963089895897,1.27602668584946,NS.
PSMD6,0.898878847653742,6.58861306163018e-10,3.92313427316441e-09,8.40636682745638,NS.
ETNK1,0.898195020061149,1.20070349473464e-05,3.98328619681808e-05,4.39975848866135,NS.
POP4,0.897498749562058,0.000124835570956106,0.000349272213250686,3.45683596378094,NS.
RPN1,0.897498275237343,4.58914841286751e-11,3.0066834429132e-10,9.521912293959,NS.
PSMD9,0.897041566265473,6.20841897380669e-07,2.52141352085014e-06,5.59835592263142,NS.
MED24,0.896245258483835,0.0368856438860432,0.0565597914320105,1.24749220069797,NS.
GM2A,0.8962440421501,0.151947433861292,0.199981194439609,0.699010842011521,NS.
D2HGDH,0.896243800205327,0.0303327842952963,0.0474517359110549,1.32374789529565,NS.
SARNP,0.896243800024362,7.69769484691475e-07,3.08794284645908e-06,5.51033074645066,NS.
UQCRC1,0.894859716767746,7.37303335390014e-08,3.35721998031619e-07,6.47402020087073,NS.
AKR1B1,0.894600414236948,9.08261186563506e-07,3.60887049414017e-06,5.44262870250393,NS.
CYB5R4,0.894365865174976,0.00110785388712909,0.00250044775820712,2.60198221472535,NS.
MLST8,0.894053218596893,0.00261732930937221,0.00545385668652833,2.263296278398,NS.
NCBP2,0.893854780516095,1.74051185619274e-06,6.62599231228202e-06,5.17874907233807,NS.
HNRNPA3,0.893525175695234,1.84889661946106e-17,2.02162105260309e-16,15.6943002484419,NS.
DCK,0.893525175689908,1.36769245462267e-05,4.48037183410873e-05,4.34868594162676,NS.
COX7B,0.89266170716975,1.32671784784349e-17,1.45938963262784e-16,15.8358287432612,NS.
DIS3,0.891490137632006,0.00360569407012743,0.00721138814025486,2.14198112867505,NS.
MAPK14,0.891470521205117,0.00419139262640827,0.00822536205558055,2.0848449766266,NS.
TTF1,0.890189291021376,0.0024575565968745,0.00515174853306691,2.2880453438949,NS.
CCNC,0.889686399385813,0.000156630280168492,0.000428478122450456,3.36807134770018,NS.
PTGES2,0.889686399383396,0.000826391098670862,0.00194280921959741,2.71156984425048,NS.
CTSA,0.889208274692357,1.52368004284644e-06,5.87544518366984e-06,5.23095922122877,NS.
PSMD7,0.888816157305757,9.89479918772914e-11,6.28575389129298e-10,9.20164262709601,NS.
RPL15,0.887657514509208,1.56479972345741e-45,2.33602244430428e-43,42.6315229888753,NS.
NDUFC1,0.887624567577231,6.38317747467142e-12,4.58448141651658e-11,10.3387097833708,NS.
ALG2,0.886889194763073,0.00170018657661773,0.00370144785951152,2.43162836393298,NS.
PUS3,0.886442089335673,0.0133903289608382,0.023109651138028,1.63620661055607,NS.
GCLM,0.886424330456317,0.0197092208018412,0.0324348594298017,1.48898797992872,NS.
SYF2,0.885994619109861,2.04608997109497e-17,2.20429280391159e-16,15.6567307171356,NS.
PCYOX1,0.885772500248373,0.0506562548604439,0.0750205738682248,1.12481961804653,NS.
CDIPT,0.885772500246766,1.2928299944683e-05,4.2618528208813e-05,4.37040155231839,NS.
ATP6AP1,0.885432456620898,2.68429117979983e-06,9.9825063448072e-06,5.00076040509918,NS.
ESYT1,0.885338575557761,0.000158727573798443,0.000433647881357836,3.36286277106969,NS.
PCBP1,0.885160779305781,2.75947646938411e-58,1.24712673812768e-55,54.9040894094945,NS.
PIK3CB,0.885028729113047,0.0252893590270791,0.0405327916921743,1.39219348323702,NS.
SRSF4,0.884796414088517,1.70313387595331e-08,8.6396839823845e-08,7.06350214261562,NS.
PCYT1A,0.884615761933761,0.014224619632317,0.0244084195661269,1.61246034003921,NS.
MTR,0.883935952262933,0.000464878553738972,0.00114440067999347,2.94142189281249,NS.
GEMIN4,0.883171718367597,0.0902470841204326,0.125912153412353,0.899932348484822,NS.
ELAVL1,0.882488424862548,2.50968157705471e-07,1.06827586477482e-06,5.97131658337574,NS.
ADIPOR1,0.882043050070104,4.38380898529804e-08,2.09660429731646e-07,6.6784835283845,NS.
ACAT1,0.881729757046644,0.0119468837792062,0.020947136827635,1.67887533045122,NS.
PFKL,0.881009555357076,8.57397180095939e-05,0.000248883348111182,3.60400415949968,NS.
LTA4H,0.880935673662585,9.63642357402201e-06,3.27481711702536e-05,4.48481294827813,NS.
